# ############################################################################### 
# # iteration, coord_time, wall_time, speed (hours^-1), period (minutes), cputime (cpu hours)
# 
1.075200000000000000e+04	2.325000000000000122e-01	2.021510069999999928e+02	6.299408999999999814e+00	9.524703000000000586e+00	2.098270000000000135e-01
1.100800000000000000e+04	2.380359999999999976e-01	2.055278720000000021e+02	5.901500999999999664e+00	1.016690499999999986e+01	2.135789999999999911e-01
1.126400000000000000e+04	2.435710000000000097e-01	2.105482629999999915e+02	3.969526000000000110e+00	1.511515600000000070e+01	2.191569999999999907e-01
1.152000000000000000e+04	2.491069999999999951e-01	2.198054370000000119e+02	2.152770999999999990e+00	2.787106199999999845e+01	2.294430000000000081e-01
1.177600000000000000e+04	2.546430000000000082e-01	2.219260500000000036e+02	9.397551999999999239e+00	6.384641000000000233e+00	2.317990000000000050e-01
1.203200000000000000e+04	2.601789999999999936e-01	2.243119289999999921e+02	8.352717000000000169e+00	7.183291999999999788e+00	2.344499999999999917e-01
1.228800000000000000e+04	2.657140000000000057e-01	2.290086169999999868e+02	4.243111999999999995e+00	1.414056599999999975e+01	2.396689999999999932e-01
1.254400000000000000e+04	2.712499999999999911e-01	2.385932349999999929e+02	2.079223999999999961e+00	2.885691399999999973e+01	2.503179999999999850e-01
1.280000000000000000e+04	2.767859999999999765e-01	2.410134140000000116e+02	8.234337999999999269e+00	7.286559999999999704e+00	2.530080000000000107e-01
1.305600000000000000e+04	2.823209999999999886e-01	2.431789630000000102e+02	9.202548999999999424e+00	6.519931999999999839e+00	2.554139999999999744e-01
1.331200000000000000e+04	2.878569999999999740e-01	2.485289799999999900e+02	3.724955000000000016e+00	1.610757800000000017e+01	2.613579999999999792e-01
1.356800000000000000e+04	2.933930000000000149e-01	2.579117309999999748e+02	2.123958000000000013e+00	2.824914300000000011e+01	2.717829999999999968e-01
1.382400000000000000e+04	2.989290000000000003e-01	2.627328959999999825e+02	4.133558999999999983e+00	1.451533500000000032e+01	2.771399999999999975e-01
1.408000000000000000e+04	3.044640000000000124e-01	2.652102790000000141e+02	8.044202999999999548e+00	7.458788000000000196e+00	2.798930000000000029e-01
1.433600000000000000e+04	3.099999999999999978e-01	2.744016500000000178e+02	2.168182999999999971e+00	2.767294499999999857e+01	2.901059999999999750e-01
1.459200000000000000e+04	3.155359999999999832e-01	2.845157780000000116e+02	1.970369999999999955e+00	3.045113800000000026e+01	3.013430000000000275e-01
1.484800000000000000e+04	3.210709999999999953e-01	2.873799930000000131e+02	6.957778000000000240e+00	8.623442999999999969e+00	3.045260000000000189e-01
1.510400000000000000e+04	3.266069999999999807e-01	2.899282019999999989e+02	7.820618999999999765e+00	7.672026999999999930e+00	3.073569999999999913e-01
1.536000000000000000e+04	3.321430000000000216e-01	2.965845840000000067e+02	2.993904000000000121e+00	2.004072000000000031e+01	3.147530000000000050e-01
1.561600000000000000e+04	3.376790000000000069e-01	3.056067080000000260e+02	2.208855999999999931e+00	2.716338400000000064e+01	3.247780000000000111e-01
1.587200000000000000e+04	3.432140000000000191e-01	3.094546510000000126e+02	5.179019000000000261e+00	1.158520500000000020e+01	3.290529999999999844e-01
1.612800000000000000e+04	3.487500000000000044e-01	3.139178699999999935e+02	4.465067000000000341e+00	1.343764900000000040e+01	3.340119999999999756e-01
1.638400000000000000e+04	3.542859999999999898e-01	3.221288650000000189e+02	2.427058999999999855e+00	2.472127499999999856e+01	3.431359999999999966e-01
1.664000000000000000e+04	3.598210000000000020e-01	3.308280760000000100e+02	2.290847999999999995e+00	2.619117299999999915e+01	3.528020000000000045e-01
1.689600000000000000e+04	3.653569999999999873e-01	3.330875839999999926e+02	8.819872000000000156e+00	6.802819999999999645e+00	3.553120000000000167e-01
1.715200000000000000e+04	3.708929999999999727e-01	3.352429539999999974e+02	9.246009000000000810e+00	6.489285999999999888e+00	3.577069999999999972e-01
1.740800000000000000e+04	3.764290000000000136e-01	3.414932650000000081e+02	3.188413000000000164e+00	1.881814100000000067e+01	3.646519999999999762e-01
1.766400000000000000e+04	3.819640000000000257e-01	3.515590839999999844e+02	1.979826000000000086e+00	3.030569200000000052e+01	3.758360000000000034e-01
1.792000000000000000e+04	3.875000000000000111e-01	3.538373649999999770e+02	8.747196000000000637e+00	6.859340999999999688e+00	3.783670000000000089e-01
1.817600000000000000e+04	3.930359999999999965e-01	3.569498970000000213e+02	6.402688000000000379e+00	9.371064000000000505e+00	3.818259999999999987e-01
1.843200000000000000e+04	3.985710000000000086e-01	3.629900039999999990e+02	3.299373999999999807e+00	1.818526800000000065e+01	3.885370000000000212e-01
1.868800000000000000e+04	4.041069999999999940e-01	3.718002740000000017e+02	2.261970999999999954e+00	2.652554400000000001e+01	3.983260000000000134e-01
1.894400000000000000e+04	4.096429999999999794e-01	3.741800900000000070e+02	8.373996999999999247e+00	7.165036999999999878e+00	4.009710000000000218e-01
1.920000000000000000e+04	4.151790000000000203e-01	3.764689989999999966e+02	8.706580999999999904e+00	6.891339000000000325e+00	4.035139999999999838e-01
1.945600000000000000e+04	4.207139999999999769e-01	3.830000029999999924e+02	3.051378999999999841e+00	1.966323799999999977e+01	4.107700000000000240e-01
1.971200000000000000e+04	4.262500000000000178e-01	3.918041489999999953e+02	2.263544000000000000e+00	2.650710600000000028e+01	4.205530000000000102e-01
1.996800000000000000e+04	4.317860000000000031e-01	3.947070090000000278e+02	6.865151000000000003e+00	8.739793999999999841e+00	4.237779999999999880e-01
2.022400000000000000e+04	4.373210000000000153e-01	3.974221860000000106e+02	7.339694999999999858e+00	8.174725999999999715e+00	4.267949999999999799e-01
2.048000000000000000e+04	4.428570000000000007e-01	4.057570129999999722e+02	2.391000000000000014e+00	2.509410300000000049e+01	4.360559999999999992e-01
2.073600000000000000e+04	4.483929999999999860e-01	4.149493289999999774e+02	2.167959999999999887e+00	2.767578999999999922e+01	4.462700000000000000e-01
2.099200000000000000e+04	4.539290000000000269e-01	4.164994940000000270e+02	1.285577400000000026e+01	4.667163000000000395e+00	4.479920000000000013e-01
2.124800000000000000e+04	4.594639999999999835e-01	4.187057510000000207e+02	9.032752000000000336e+00	6.642494000000000121e+00	4.504429999999999823e-01
2.150400000000000000e+04	4.650000000000000244e-01	4.253108110000000011e+02	3.017167000000000154e+00	1.988620200000000082e+01	4.577820000000000222e-01
2.176000000000000000e+04	4.705360000000000098e-01	4.347031299999999874e+02	2.121795000000000098e+00	2.827795000000000059e+01	4.682180000000000231e-01
2.201600000000000000e+04	4.760710000000000219e-01	4.376369789999999966e+02	6.792637000000000036e+00	8.833093999999999113e+00	4.714780000000000082e-01
2.227200000000000000e+04	4.816070000000000073e-01	4.402556260000000066e+02	7.610255000000000436e+00	7.884097999999999828e+00	4.743879999999999764e-01
2.252800000000000000e+04	4.871429999999999927e-01	4.469153719999999907e+02	2.992392000000000163e+00	2.005084799999999845e+01	4.817870000000000208e-01
2.278400000000000000e+04	4.926789999999999781e-01	4.555231049999999868e+02	2.315193999999999974e+00	2.591575500000000076e+01	4.913520000000000110e-01
2.304000000000000000e+04	4.982139999999999902e-01	4.578852489999999875e+02	8.436645000000000394e+00	7.111830999999999570e+00	4.939760000000000262e-01
2.329600000000000000e+04	5.037500000000000311e-01	4.600574619999999868e+02	9.174317000000000277e+00	6.539996000000000365e+00	4.963899999999999979e-01
2.355200000000000000e+04	5.092860000000000165e-01	4.652914109999999823e+02	3.807558999999999916e+00	1.575812600000000074e+01	5.022050000000000125e-01
2.380800000000000000e+04	5.148209999999999731e-01	4.740731610000000273e+02	2.269317000000000029e+00	2.643967699999999965e+01	5.119629999999999459e-01
2.406400000000000000e+04	5.203569999999999585e-01	4.763902949999999805e+02	8.600526000000000337e+00	6.976316999999999879e+00	5.145370000000000221e-01
2.432000000000000000e+04	5.258930000000000549e-01	4.785966900000000237e+02	9.032187000000000410e+00	6.642909999999999648e+00	5.169890000000000319e-01
2.457600000000000000e+04	5.314290000000000402e-01	4.851711250000000177e+02	3.031222000000000083e+00	1.979399799999999843e+01	5.242940000000000378e-01
2.483200000000000000e+04	5.369639999999999969e-01	4.938739209999999957e+02	2.289903999999999940e+00	2.620196599999999876e+01	5.339639999999999942e-01
2.508800000000000000e+04	5.424999999999999822e-01	4.958576209999999946e+02	1.004616200000000070e+01	5.972430000000000128e+00	5.361679999999999779e-01
2.534400000000000000e+04	5.480359999999999676e-01	4.988896740000000136e+02	6.572632999999999726e+00	9.128762000000000043e+00	5.395370000000000443e-01
2.560000000000000000e+04	5.535710000000000353e-01	5.039248640000000137e+02	3.957859000000000016e+00	1.515971200000000074e+01	5.451310000000000322e-01
2.585600000000000000e+04	5.591070000000000206e-01	5.127769009999999525e+02	2.251297999999999799e+00	2.665129400000000004e+01	5.549669999999999881e-01
2.611200000000000000e+04	5.646430000000000060e-01	5.143109170000000177e+02	1.299111100000000008e+01	4.618542999999999843e+00	5.566710000000000269e-01
2.636800000000000000e+04	5.701789999999999914e-01	5.165963719999999739e+02	8.719739000000000573e+00	6.880939999999999834e+00	5.592110000000000136e-01
2.662400000000000000e+04	5.757139999999999480e-01	5.192634500000000344e+02	7.472062000000000204e+00	8.029911999999999495e+00	5.621739999999999515e-01
2.688000000000000000e+04	5.812500000000000444e-01	5.279361519999999928e+02	2.297849999999999948e+00	2.611136099999999871e+01	5.718109999999999582e-01
2.713600000000000000e+04	5.867860000000000298e-01	5.299813020000000279e+02	9.744308000000000192e+00	6.157441000000000386e+00	5.740830000000000100e-01
2.739200000000000000e+04	5.923209999999999864e-01	5.319448019999999815e+02	1.014951399999999992e+01	5.911613000000000007e+00	5.762650000000000272e-01
2.764800000000000000e+04	5.978569999999999718e-01	5.347096279999999524e+02	7.207893999999999579e+00	8.324206999999999468e+00	5.793369999999999909e-01
2.790400000000000000e+04	6.033929999999999572e-01	5.439462059999999610e+02	2.157570999999999906e+00	2.780905200000000121e+01	5.896000000000000130e-01
2.816000000000000000e+04	6.089290000000000536e-01	5.453316989999999578e+02	1.438373999999999953e+01	4.171376999999999668e+00	5.911389999999999700e-01
2.841600000000000000e+04	6.144640000000000102e-01	5.474268060000000560e+02	9.511958999999999165e+00	6.307849000000000039e+00	5.934669999999999668e-01
2.867200000000000000e+04	6.199999999999999956e-01	5.499635359999999764e+02	7.856008000000000102e+00	7.637467000000000006e+00	5.962849999999999540e-01
2.892800000000000000e+04	6.255359999999999809e-01	5.592652430000000550e+02	2.142463999999999924e+00	2.800513899999999978e+01	6.066209999999999658e-01
2.918400000000000000e+04	6.310710000000000486e-01	5.606666639999999688e+02	1.422025999999999968e+01	4.219331999999999638e+00	6.081779999999999964e-01
2.944000000000000000e+04	6.366070000000000340e-01	5.626108520000000226e+02	1.025033099999999919e+01	5.853468999999999589e+00	6.103380000000000472e-01
2.969600000000000000e+04	6.421430000000000193e-01	5.649579469999999901e+02	8.490738999999999592e+00	7.066523000000000110e+00	6.129459999999999908e-01
2.995200000000000000e+04	6.476790000000000047e-01	5.734568950000000314e+02	2.344828000000000134e+00	2.558823100000000039e+01	6.223889999999999700e-01
3.020800000000000000e+04	6.532139999999999613e-01	5.751198930000000473e+02	1.198352099999999965e+01	5.006876000000000104e+00	6.242370000000000418e-01
3.046400000000000000e+04	6.587499999999999467e-01	5.770115230000000111e+02	1.053513200000000083e+01	5.695229999999999571e+00	6.263389999999999791e-01
3.072000000000000000e+04	6.642860000000000431e-01	5.803840269999999464e+02	5.909131999999999607e+00	1.015377499999999955e+01	6.300860000000000349e-01
3.097600000000000000e+04	6.698209999999999997e-01	5.890718100000000277e+02	2.293861999999999846e+00	2.615676600000000107e+01	6.397389999999999466e-01
3.123200000000000000e+04	6.753569999999999851e-01	5.907432059999999865e+02	1.192330899999999971e+01	5.032160000000000188e+00	6.415960000000000552e-01
3.148800000000000000e+04	6.808929999999999705e-01	5.928146970000000238e+02	9.620400000000000063e+00	6.236747000000000263e+00	6.438979999999999704e-01
3.174400000000000000e+04	6.864289999999999559e-01	5.962116029999999682e+02	5.866683000000000092e+00	1.022724400000000067e+01	6.476720000000000255e-01
3.200000000000000000e+04	6.919640000000000235e-01	6.048699950000000172e+02	2.301648000000000138e+00	2.606827699999999837e+01	6.572930000000000161e-01
3.225600000000000000e+04	6.975000000000000089e-01	6.066217199999999821e+02	1.137654099999999957e+01	5.274010999999999783e+00	6.592390000000000194e-01
3.251200000000000000e+04	7.030359999999999943e-01	6.092796980000000531e+02	7.497643000000000058e+00	8.002513999999999683e+00	6.621920000000000028e-01
3.276800000000000000e+04	7.085709999999999509e-01	6.129800589999999829e+02	5.385575000000000223e+00	1.114087199999999989e+01	6.663040000000000074e-01
3.302400000000000000e+04	7.141070000000000473e-01	6.216750090000000455e+02	2.291971000000000203e+00	2.617834399999999917e+01	6.759650000000000380e-01
3.328000000000000000e+04	7.196430000000000327e-01	6.232903069999999843e+02	1.233739600000000003e+01	4.863262999999999892e+00	6.777600000000000291e-01
3.353600000000000000e+04	7.251790000000000180e-01	6.252753219999999601e+02	1.003950700000000040e+01	5.976389000000000173e+00	6.799650000000000416e-01
3.379200000000000000e+04	7.307139999999999747e-01	6.284664410000000316e+02	6.245009999999999728e+00	9.607670000000000599e+00	6.835109999999999797e-01
3.404800000000000000e+04	7.362499999999999600e-01	6.373048049999999876e+02	2.254780999999999924e+00	2.661012799999999956e+01	6.933310000000000306e-01
3.430400000000000000e+04	7.417859999999999454e-01	6.399342360000000554e+02	7.579043000000000418e+00	7.916566000000000436e+00	6.962530000000000108e-01
3.456000000000000000e+04	7.473210000000000131e-01	6.421477350000000115e+02	9.003199000000000396e+00	6.664297999999999611e+00	6.987119999999999997e-01
3.481600000000000000e+04	7.528569999999999984e-01	6.473701949999999670e+02	3.815936000000000217e+00	1.572353500000000004e+01	7.045150000000000023e-01
3.507200000000000000e+04	7.583929999999999838e-01	6.572140080000000353e+02	2.024477000000000082e+00	2.963728599999999958e+01	7.154530000000000056e-01
3.532800000000000000e+04	7.639289999999999692e-01	6.591136169999999765e+02	1.049088099999999990e+01	5.719253000000000142e+00	7.175629999999999509e-01
3.558400000000000000e+04	7.694640000000000368e-01	6.613290869999999586e+02	8.995188999999999879e+00	6.670232000000000383e+00	7.200250000000000261e-01
3.584000000000000000e+04	7.750000000000000222e-01	6.682898119999999835e+02	2.863001999999999825e+00	2.095702199999999849e+01	7.277590000000000447e-01
3.609600000000000000e+04	7.805360000000000076e-01	6.784503160000000435e+02	1.961376000000000008e+00	3.059076500000000109e+01	7.390489999999999560e-01
3.635200000000000000e+04	7.860709999999999642e-01	6.804451360000000477e+02	9.990159999999999485e+00	6.005910000000000082e+00	7.412649999999999517e-01
3.660800000000000000e+04	7.916069999999999496e-01	6.831273129999999583e+02	7.429998999999999576e+00	8.075371999999999773e+00	7.442450000000000454e-01
3.686400000000000000e+04	7.971430000000000460e-01	6.917111989999999651e+02	2.321626000000000190e+00	2.584395800000000065e+01	7.537829999999999808e-01
3.712000000000000000e+04	8.026790000000000314e-01	7.010926849999999604e+02	2.124245000000000161e+00	2.824533399999999972e+01	7.642069999999999697e-01
3.737600000000000000e+04	8.082139999999999880e-01	7.031060889999999972e+02	9.897949999999999804e+00	6.061861999999999639e+00	7.664440000000000142e-01
3.763200000000000000e+04	8.137499999999999734e-01	7.058471029999999473e+02	7.270510999999999946e+00	8.252515000000000711e+00	7.694889999999999786e-01
3.788800000000000000e+04	8.192859999999999587e-01	7.136652299999999514e+02	2.549021000000000203e+00	2.353844700000000145e+01	7.781759999999999788e-01
3.814400000000000000e+04	8.248210000000000264e-01	7.219877989999999954e+02	2.394521999999999817e+00	2.505719699999999861e+01	7.874240000000000128e-01
3.840000000000000000e+04	8.303570000000000118e-01	7.253854860000000144e+02	5.865334999999999965e+00	1.022959499999999977e+01	7.911989999999999856e-01
3.865600000000000000e+04	8.358929999999999971e-01	7.281442739999999958e+02	7.223669000000000118e+00	8.306027999999999523e+00	7.942639999999999700e-01
3.891200000000000000e+04	8.414289999999999825e-01	7.352754860000000008e+02	2.794556000000000040e+00	2.147031600000000040e+01	8.021880000000000122e-01
3.916800000000000000e+04	8.469640000000000502e-01	7.448632929999999988e+02	2.078533000000000186e+00	2.886651600000000073e+01	8.128410000000000357e-01
3.942400000000000000e+04	8.525000000000000355e-01	7.473771420000000489e+02	7.927513000000000254e+00	7.568577999999999584e+00	8.156339999999999701e-01
3.968000000000000000e+04	8.580360000000000209e-01	7.505396019999999453e+02	6.301604000000000205e+00	9.521385000000000431e+00	8.191479999999999873e-01
3.993600000000000000e+04	8.635709999999999775e-01	7.584679599999999482e+02	2.513580999999999843e+00	2.387032500000000113e+01	8.279570000000000540e-01
4.019200000000000000e+04	8.691069999999999629e-01	7.681730810000000247e+02	2.053408000000000122e+00	2.921971900000000133e+01	8.387409999999999588e-01
4.044800000000000000e+04	8.746429999999999483e-01	7.701297620000000279e+02	1.018488499999999952e+01	5.891083000000000069e+00	8.409149999999999681e-01
4.070400000000000000e+04	8.801790000000000447e-01	7.725040420000000267e+02	8.393522000000000816e+00	7.148369999999999891e+00	8.435529999999999973e-01
4.096000000000000000e+04	8.857140000000000013e-01	7.799900609999999688e+02	2.662104999999999944e+00	2.253855199999999925e+01	8.518700000000000161e-01
4.121600000000000000e+04	8.912499999999999867e-01	7.889101879999999483e+02	2.234112999999999793e+00	2.685629600000000039e+01	8.617820000000000480e-01
4.147200000000000000e+04	8.967859999999999721e-01	7.921837120000000141e+02	6.087804000000000215e+00	9.855771000000000726e+00	8.654190000000000493e-01
4.172800000000000000e+04	9.023210000000000397e-01	7.950750120000000152e+02	6.892598999999999698e+00	8.704988999999999422e+00	8.686319999999999597e-01
4.198400000000000000e+04	9.078570000000000251e-01	8.017749459999999999e+02	2.974442999999999948e+00	2.017184400000000011e+01	8.760759999999999659e-01
4.224000000000000000e+04	9.133930000000000105e-01	8.103313130000000228e+02	2.329092999999999858e+00	2.576110500000000059e+01	8.855830000000000091e-01
4.249600000000000000e+04	9.189289999999999958e-01	8.140133140000000367e+02	5.412429999999999630e+00	1.108559400000000039e+01	8.896739999999999648e-01
4.275200000000000000e+04	9.244639999999999525e-01	8.166241119999999682e+02	7.633134000000000086e+00	7.860466999999999871e+00	8.925750000000000073e-01
4.300800000000000000e+04	9.300000000000000488e-01	8.219162010000000009e+02	3.765728999999999882e+00	1.593317099999999975e+01	8.984550000000000036e-01
4.326400000000000000e+04	9.355360000000000342e-01	8.312925770000000512e+02	2.125401999999999791e+00	2.822994900000000129e+01	9.088730000000000420e-01
4.352000000000000000e+04	9.410709999999999908e-01	8.336158400000000483e+02	8.577837000000000600e+00	6.994769999999999932e+00	9.114550000000000152e-01
4.377600000000000000e+04	9.466069999999999762e-01	8.358486599999999953e+02	8.925292000000000670e+00	6.722469000000000250e+00	9.139359999999999706e-01
4.403200000000000000e+04	9.521429999999999616e-01	8.420343350000000555e+02	3.221728999999999843e+00	1.862353799999999993e+01	9.208089999999999886e-01
4.428800000000000000e+04	9.576789999999999470e-01	8.507884139999999888e+02	2.276489999999999903e+00	2.635636699999999877e+01	9.305350000000000010e-01
4.454400000000000000e+04	9.632140000000000146e-01	8.531737010000000510e+02	8.354789999999999495e+00	7.181509000000000142e+00	9.331859999999999600e-01
4.480000000000000000e+04	9.687500000000000000e-01	8.555866240000000289e+02	8.259100000000000108e+00	7.264713999999999672e+00	9.358670000000000044e-01
4.505600000000000000e+04	9.742859999999999854e-01	8.616506940000000441e+02	3.286335999999999924e+00	1.825741500000000173e+01	9.426050000000000262e-01
4.531200000000000000e+04	9.798210000000000530e-01	8.702365109999999504e+02	2.321104000000000056e+00	2.584977200000000153e+01	9.521439999999999904e-01
4.556800000000000000e+04	9.853570000000000384e-01	8.729562240000000202e+02	7.327454000000000356e+00	8.188382999999999967e+00	9.551659999999999595e-01
4.582400000000000000e+04	9.908930000000000238e-01	8.749919949999999744e+02	9.789201000000000263e+00	6.129203000000000401e+00	9.574279999999999458e-01
4.608000000000000000e+04	9.964290000000000092e-01	8.816457910000000311e+02	2.995067999999999842e+00	2.003293400000000091e+01	9.648210000000000397e-01
4.633600000000000000e+04	1.001964000000000077e+00	8.906082709999999452e+02	2.223555000000000170e+00	2.698381099999999932e+01	9.747799999999999798e-01
4.659200000000000000e+04	1.007500000000000062e+00	8.925388530000000173e+02	1.032257199999999919e+01	5.812504999999999811e+00	9.769250000000000433e-01
4.684800000000000000e+04	1.013036000000000048e+00	8.952677740000000313e+02	7.302729000000000248e+00	8.216105999999999909e+00	9.799569999999999670e-01
4.710400000000000000e+04	1.018570999999999893e+00	8.999001759999999877e+02	4.301994999999999791e+00	1.394701700000000066e+01	9.851039999999999797e-01
4.736000000000000000e+04	1.024107000000000101e+00	9.085912970000000541e+02	2.292981000000000158e+00	2.616681600000000074e+01	9.947610000000000063e-01
4.761600000000000000e+04	1.029643000000000086e+00	9.111942470000000185e+02	7.656147999999999954e+00	7.836839000000000333e+00	9.976530000000000120e-01
4.787200000000000000e+04	1.035179000000000071e+00	9.136400429999999915e+02	8.148092000000000112e+00	7.363686999999999649e+00	1.000369999999999981e+00
4.812800000000000000e+04	1.040713999999999917e+00	9.182052250000000413e+02	4.365339999999999776e+00	1.374463399999999957e+01	1.005443000000000087e+00
4.838400000000000000e+04	1.046249999999999902e+00	9.269738059999999678e+02	2.272724999999999884e+00	2.640002899999999997e+01	1.015185999999999922e+00
4.864000000000000000e+04	1.051786000000000110e+00	9.297514200000000528e+02	7.174709000000000003e+00	8.362709000000000614e+00	1.018272000000000066e+00
4.889600000000000000e+04	1.057320999999999955e+00	9.321908879999999726e+02	8.169228000000000378e+00	7.344635000000000247e+00	1.020982999999999974e+00
4.915200000000000000e+04	1.062856999999999941e+00	9.379603499999999485e+02	3.454146999999999856e+00	1.737042299999999884e+01	1.027393000000000001e+00
