# # Time 	 R_dot 	 Theta_dot 
# 
7.024843051999999588e+00	-2.803966002000000124e-01	-4.978139373884371001e-16
7.030378767000000195e+00	-2.807398788000000089e-01	-5.532024227849638277e-16
7.035914480999999832e+00	-2.810822139999999969e-01	-5.232748006403008885e-16
7.041450195000000356e+00	-2.814257358000000209e-01	-4.778379821519135070e-16
7.046985910000000075e+00	-2.817695908000000249e-01	-4.183057816152481286e-16
7.052521623999999711e+00	-2.821123608000000171e-01	-3.759851757623898422e-16
7.058057338000000236e+00	-2.824537987999999888e-01	-3.801417814906224702e-16
7.063593051999999872e+00	-2.827945963999999868e-01	-4.183281235366384457e-16
7.069128766999999591e+00	-2.831354092000000211e-01	-4.542194820175169991e-16
7.074664481000000116e+00	-2.834764052000000034e-01	-4.666093889511414016e-16
7.080200194999999752e+00	-2.838175734000000228e-01	-4.609925006972458203e-16
7.085735910000000359e+00	-2.841606657999999896e-01	-5.387133572505338008e-16
7.091271623999999996e+00	-2.845066433999999811e-01	-5.301080298661442172e-16
7.096807337999999632e+00	-2.848500473999999727e-01	-5.202217067183949278e-16
7.102343052000000156e+00	-2.851854255999999865e-01	-4.990718522966890521e-16
7.107878766999999876e+00	-2.855142763999999889e-01	-4.599840799711787568e-16
7.113414481000000400e+00	-2.858413397999999828e-01	-4.729581059267175471e-16
7.118950195000000036e+00	-2.861694041999999771e-01	-3.657784721419992707e-16
7.124485909999999755e+00	-2.864980258000000002e-01	-2.459545118397585356e-16
7.130021624000000280e+00	-2.868256934000000258e-01	-1.662069167338907611e-16
7.135557337999999916e+00	-2.871519069999999840e-01	-2.399425841504370744e-16
7.141093052000000441e+00	-2.874772575999999802e-01	-2.735114531716613353e-16
7.146628767000000160e+00	-2.878024584000000163e-01	-2.979310480631069103e-16
7.152164480999999796e+00	-2.881277655999999743e-01	-2.914562976454180108e-16
7.157700195000000321e+00	-2.884532106000000096e-01	-2.714136520312598753e-16
7.163235910000000040e+00	-2.887808188000000054e-01	-2.511121041879320570e-16
7.168771623999999676e+00	-2.891105073999999941e-01	-2.275060858756220343e-16
7.174307338000000200e+00	-2.894374236000000211e-01	-1.881902631695792043e-16
7.179843051999999837e+00	-2.897565155999999864e-01	-1.225593432495897909e-16
7.185378767000000444e+00	-2.900693058000000102e-01	-1.343236189397758940e-16
7.190914481000000080e+00	-2.903803146000000224e-01	-8.558046372140494351e-17
7.196450194999999717e+00	-2.906921593999999831e-01	-6.107276232753568640e-17
7.201985910000000324e+00	-2.910044002000000130e-01	-5.247914505749706796e-17
7.207521623999999960e+00	-2.913156171999999877e-01	-1.372780664484173885e-16
7.213057337999999596e+00	-2.916253614000000050e-01	-1.418828854446539707e-16
7.218593052000000121e+00	-2.919342112000000156e-01	-1.425777079689205764e-16
7.224128766999999840e+00	-2.922428525999999915e-01	-1.373472802857714943e-16
7.229664481000000364e+00	-2.925515302000000206e-01	-1.311981439426618038e-16
7.235200195000000001e+00	-2.928605391999999918e-01	-1.336236911654336829e-16
7.240735909999999720e+00	-2.931722822000000228e-01	-1.415290843517803688e-16
7.246271624000000244e+00	-2.934846646000000003e-01	-1.361437382830976571e-16
7.251807337999999881e+00	-2.937926963999999974e-01	-1.899105808664399347e-16
7.257343052000000405e+00	-2.940930991999999855e-01	-1.413787049973089521e-16
7.262878767000000124e+00	-2.943883176000000046e-01	-1.007998813962403932e-16
7.268414480999999761e+00	-2.946824813999999737e-01	-9.303723294851761292e-17
7.273950195000000285e+00	-2.949773766000000075e-01	-1.935113542535135870e-16
7.279485910000000004e+00	-2.952722241999999886e-01	-1.995601100004985230e-16
7.285021623999999640e+00	-2.955658212000000229e-01	-1.690837980970580140e-16
7.290557338000000165e+00	-2.958579986000000051e-01	-1.178954021364341911e-16
7.296093051999999801e+00	-2.961493875999999803e-01	-1.588152385935191394e-16
7.301628767000000408e+00	-2.964405777999999936e-01	-1.251801185079162371e-16
7.307164481000000045e+00	-2.967317219999999756e-01	-7.613097881768496857e-17
7.312700194999999681e+00	-2.970249454000000178e-01	1.022476114164517734e-17
7.318235910000000288e+00	-2.973190866000000043e-01	1.254932277333117063e-16
7.323771623999999925e+00	-2.976124452000000198e-01	2.146138922847690048e-16
7.329307337999999561e+00	-2.978993126000000213e-01	2.629634901139575645e-16
7.334843052000000085e+00	-2.981792360000000142e-01	1.969632798277082431e-16
7.340378766999999804e+00	-2.984559037999999775e-01	2.018059847501981744e-16
7.345914481000000329e+00	-2.987326034000000186e-01	2.088012976596071690e-16
7.351450194999999965e+00	-2.990097731999999953e-01	2.191312195386735019e-16
7.356985909999999684e+00	-2.992862136000000173e-01	1.468965047381658922e-16
7.362521624000000209e+00	-2.995611584000000271e-01	1.507588314080746074e-16
7.368057337999999845e+00	-2.998348807999999810e-01	1.467069143230403058e-16
7.373593052000000370e+00	-3.001080455999999841e-01	1.515075204176201514e-16
7.379128767000000089e+00	-3.003810507999999935e-01	1.747929952849718649e-16
7.384664480999999725e+00	-3.006542837999999773e-01	2.167164586883460049e-16
7.390200195000000249e+00	-3.009305010000000169e-01	2.704717275424747557e-16
7.395735909999999969e+00	-3.012063153999999798e-01	2.478883616688711583e-16
7.401271623999999605e+00	-3.014775883999999961e-01	2.993936988491980206e-16
7.406807338000000129e+00	-3.017415740000000124e-01	3.406460890795673386e-16
7.412343051999999766e+00	-3.020006701999999876e-01	3.734080334906582760e-16
7.417878767000000373e+00	-3.022586695999999740e-01	3.145529954940681274e-16
7.423414481000000009e+00	-3.025171958000000272e-01	3.480952582197886804e-16
7.428950194999999646e+00	-3.027754887999999922e-01	4.040392397215618236e-16
7.434485910000000253e+00	-3.030324468000000215e-01	4.771046631725544588e-16
7.440021623999999889e+00	-3.032879438000000150e-01	5.487393062507040044e-16
7.445557338000000414e+00	-3.035425641999999757e-01	5.971530263910371850e-16
7.451093052000000050e+00	-3.037968414000000172e-01	5.284973748662152926e-16
7.456628766999999769e+00	-3.040510513999999942e-01	5.241048780832225042e-16
7.462164481000000293e+00	-3.043080143999999931e-01	5.394662874173376773e-16
7.467700194999999930e+00	-3.045648915999999984e-01	5.963287644948678035e-16
7.473235909999999649e+00	-3.048186634000000228e-01	6.014278969810660730e-16
7.478771624000000173e+00	-3.050652406000000094e-01	7.023542353294558163e-16
7.484307337999999810e+00	-3.053060647999999988e-01	7.891551840497859463e-16
7.489843052000000334e+00	-3.055450236000000208e-01	7.540876505957977710e-16
7.495378767000000053e+00	-3.057843459999999847e-01	7.778186360686519560e-16
7.500914480999999689e+00	-3.060236812000000084e-01	8.176522447086130970e-16
7.506450195000000214e+00	-3.062618537999999835e-01	8.946438696149309321e-16
7.511985909999999933e+00	-3.064984868000000251e-01	9.861223054360776908e-16
7.517521623999999569e+00	-3.067340555999999996e-01	1.052831380747291228e-15
7.523057338000000094e+00	-3.069691412000000175e-01	1.004462162957591549e-15
7.528593051999999730e+00	-3.072039918000000203e-01	1.043791471639614336e-15
7.534128767000000337e+00	-3.074415463999999876e-01	1.107158036120681625e-15
7.539664480999999974e+00	-3.076789332000000043e-01	1.096268180224207380e-15
7.545200194999999610e+00	-3.079136909999999894e-01	1.140463934262855119e-15
7.550735910000000217e+00	-3.081413957999999953e-01	1.151924143313348956e-15
7.556271623999999854e+00	-3.083630752000000030e-01	1.171674031369009952e-15
7.561807338000000378e+00	-3.085825463999999907e-01	1.239841137348449801e-15
7.567343052000000014e+00	-3.088022756000000091e-01	1.338120304496815687e-15
7.572878766999999733e+00	-3.090220590000000156e-01	1.319037015756296507e-15
7.578414481000000258e+00	-3.092407209999999962e-01	1.316472926989644206e-15
7.583950194999999894e+00	-3.094578188000000063e-01	1.183961141800236798e-15
7.589485909999999613e+00	-3.096737763999999893e-01	1.140560635044754271e-15
7.595021624000000138e+00	-3.098891731999999788e-01	1.132666475905533006e-15
7.600557337999999774e+00	-3.101043271999999740e-01	1.082680836713729241e-15
7.606093052000000299e+00	-3.103222939999999985e-01	1.150827850401585617e-15
7.611628767000000018e+00	-3.105396605999999893e-01	1.233546751205819145e-15
7.617164480999999654e+00	-3.107542025999999735e-01	1.305091570373629557e-15
7.622700195000000178e+00	-3.109617686000000214e-01	1.349066605304261550e-15
7.628235909999999897e+00	-3.111635050000000069e-01	1.367364120196430353e-15
7.633771624000000422e+00	-3.113631142000000129e-01	1.301072017878747986e-15
7.639307338000000058e+00	-3.115628807999999972e-01	1.349791994456466972e-15
7.644843051999999695e+00	-3.117626030000000270e-01	1.430641965609608784e-15
7.650378767000000302e+00	-3.119611774000000115e-01	1.435698142284835997e-15
7.655914480999999938e+00	-3.121581965999999930e-01	1.518687825959388602e-15
7.661450194999999574e+00	-3.123540798000000174e-01	1.602401869796520059e-15
7.666985910000000182e+00	-3.125493839999999857e-01	1.690509101165344275e-15
7.672521623999999818e+00	-3.127445335999999854e-01	1.762122242156933973e-15
7.678057338000000343e+00	-3.129427095999999797e-01	1.717111041974842298e-15
7.683593051999999979e+00	-3.131396068000000255e-01	1.741373641077180168e-15
7.689128766999999698e+00	-3.133328443999999768e-01	1.674355138324832118e-15
7.694664481000000222e+00	-3.135192441999999913e-01	1.705743034207049078e-15
7.700200194999999859e+00	-3.137004102000000016e-01	1.747751276762842634e-15
7.705735909999999578e+00	-3.138798198000000150e-01	1.783021590172770833e-15
7.711271624000000102e+00	-3.140593597999999931e-01	1.800220641793135443e-15
7.716807337999999739e+00	-3.142386355999999825e-01	1.821908616796689393e-15
7.722343052000000263e+00	-3.144166480000000208e-01	1.777555790926985721e-15
7.727878766999999982e+00	-3.145931465999999843e-01	1.812721922458696868e-15
7.733414480999999618e+00	-3.147685798000000035e-01	1.728165929924938287e-15
7.738950195000000143e+00	-3.149434466000000099e-01	1.710105267415902654e-15
7.744485909999999862e+00	-3.151183497999999750e-01	1.711024916438452013e-15
7.750021624000000386e+00	-3.152964825999999832e-01	1.668240617004511292e-15
7.755557338000000023e+00	-3.154724318000000083e-01	1.738947013098212681e-15
7.761093051999999659e+00	-3.156435094000000219e-01	1.798627291041704528e-15
7.766628767000000266e+00	-3.158078657999999761e-01	1.819964310982384763e-15
7.772164480999999903e+00	-3.159679055999999875e-01	1.816316013272659109e-15
7.777700195000000427e+00	-3.161268682000000219e-01	1.731887333058889918e-15
7.783235910000000146e+00	-3.162859442000000021e-01	1.754413405415333317e-15
7.788771623999999782e+00	-3.164444505999999824e-01	1.713617049312712002e-15
7.794307338000000307e+00	-3.166015437999999960e-01	1.778197351133194812e-15
7.799843051999999943e+00	-3.167571873999999732e-01	1.851077760197148276e-15
7.805378766999999662e+00	-3.169118824000000112e-01	1.919143814280122185e-15
7.810914481000000187e+00	-3.170660582000000005e-01	1.979616863355100947e-15
7.816450194999999823e+00	-3.172229574000000052e-01	1.959419254631846438e-15
7.821985910000000430e+00	-3.173785632000000190e-01	2.038461495911930427e-15
7.827521624000000067e+00	-3.175326581999999842e-01	2.115849330938753134e-15
7.833057337999999703e+00	-3.176806676000000218e-01	2.100319511775559712e-15
7.838593052000000228e+00	-3.178225199999999973e-01	2.160056074057299539e-15
7.844128766999999947e+00	-3.179613342000000009e-01	2.211260220041505446e-15
7.849664480999999583e+00	-3.180997409999999914e-01	2.269406504995931617e-15
7.855200195000000107e+00	-3.182381115999999843e-01	2.354132170068061202e-15
7.860735909999999826e+00	-3.183755240000000208e-01	2.374772001315830803e-15
7.866271624000000351e+00	-3.185114028000000097e-01	2.479119165581498259e-15
7.871807337999999987e+00	-3.186459790000000236e-01	2.476053419773670923e-15
7.877343051999999624e+00	-3.187797694000000237e-01	2.543634141547250798e-15
7.882878767000000231e+00	-3.189132539999999794e-01	2.518521705740729582e-15
7.888414480999999867e+00	-3.190497894000000056e-01	2.590599113453715965e-15
7.893950195000000392e+00	-3.191844617999999856e-01	2.675019249800004400e-15
7.899485910000000111e+00	-3.193155394000000147e-01	2.761551215488386010e-15
7.905021623999999747e+00	-3.194401031999999918e-01	2.839437727736148925e-15
7.910557338000000271e+00	-3.195596376000000016e-01	2.821559831307064887e-15
7.916093051999999908e+00	-3.196773640000000194e-01	2.890529077626977638e-15
7.921628766999999627e+00	-3.197950538000000065e-01	2.864854852576160096e-15
7.927164481000000151e+00	-3.199123748000000100e-01	2.906217496613314994e-15
7.932700194999999788e+00	-3.200284221999999956e-01	2.935562021284588937e-15
7.938235910000000395e+00	-3.201429624000000085e-01	2.983546785299912612e-15
7.943771624000000031e+00	-3.202563970000000260e-01	2.978013420027213950e-15
7.949307337999999667e+00	-3.203691761999999943e-01	3.079354817894346197e-15
7.954843052000000192e+00	-3.204846288000000043e-01	3.178689351141156823e-15
7.960378766999999911e+00	-3.205983290000000152e-01	3.202025440859878621e-15
7.965914481000000436e+00	-3.207109504000000277e-01	3.295029182473386169e-15
7.971450195000000072e+00	-3.208180578000000005e-01	3.267920577410413755e-15
7.976985909999999791e+00	-3.209190430000000149e-01	3.320551586293098034e-15
7.982521624000000315e+00	-3.210166403999999973e-01	3.394966637153054869e-15
7.988057337999999952e+00	-3.211135555999999891e-01	3.483315629328963721e-15
7.993593051999999588e+00	-3.212103957999999926e-01	3.466917040409060745e-15
7.999128767000000195e+00	-3.213063803999999801e-01	3.514257501643740881e-15
8.004664481000000720e+00	-3.214008939999999925e-01	3.479986424139172325e-15
8.010200194999999468e+00	-3.214940635999999907e-01	3.572507356719100503e-15
8.015735910000000075e+00	-3.215863592000000049e-01	3.693372506103361449e-15
8.021271624000000600e+00	-3.216782906000000275e-01	3.813891005493711705e-15
8.026807337999999348e+00	-3.217732412000000042e-01	3.828312914933321086e-15
8.032343051999999872e+00	-3.218660366000000161e-01	3.909242871772722578e-15
8.037878767000000479e+00	-3.219552640000000188e-01	3.901196020486344082e-15
8.043414480999999228e+00	-3.220381498000000065e-01	3.994915809423250189e-15
8.048950194999999752e+00	-3.221161687999999912e-01	4.088197317734595931e-15
8.054485910000000359e+00	-3.221924219999999783e-01	4.157278615682948274e-15
8.060021624000000884e+00	-3.222685672000000223e-01	4.110259078413336475e-15
8.065557337999999632e+00	-3.223443053999999752e-01	4.152493865212885799e-15
8.071093052000000156e+00	-3.224187888000000224e-01	4.133586039362562627e-15
8.076628767000000764e+00	-3.224917922000000159e-01	4.215910898067171016e-15
8.082164480999999512e+00	-3.225636941999999729e-01	4.165858774411335068e-15
8.087700195000000036e+00	-3.226349196000000141e-01	4.133299877386425284e-15
8.093235910000000644e+00	-3.227088733999999848e-01	4.076247105038623863e-15
8.098771623999999392e+00	-3.227809871999999802e-01	3.994309278027751641e-15
8.104307337999999916e+00	-3.228514968000000263e-01	4.073042028238465754e-15
8.109843052000000441e+00	-3.229162512000000040e-01	4.083438813668313811e-15
8.115378766999999272e+00	-3.229752014000000226e-01	4.148264868697133888e-15
8.120914480999999796e+00	-3.230312040000000162e-01	4.170274644138239444e-15
8.126450195000000321e+00	-3.230866900000000097e-01	4.185588988073426960e-15
8.131985909999999151e+00	-3.231420392000000086e-01	4.134322468794449399e-15
8.137521623999999676e+00	-3.231964366000000255e-01	4.188206658280935694e-15
8.143057338000000200e+00	-3.232493587999999973e-01	4.146329469307225277e-15
8.148593052000000725e+00	-3.233010028000000147e-01	4.179191431521116813e-15
8.154128766999999556e+00	-3.233518226000000051e-01	4.108320753040605521e-15
8.159664481000000080e+00	-3.234024030000000050e-01	4.121699206345782550e-15
8.165200195000000605e+00	-3.234560419999999992e-01	4.145822030018908617e-15
8.170735909999999436e+00	-3.235069888000000060e-01	4.217240405703778112e-15
8.176271623999999960e+00	-3.235535780000000083e-01	4.230028165468413144e-15
8.181807338000000485e+00	-3.235940259999999791e-01	4.316432863850310260e-15
8.187343051999999233e+00	-3.236302898000000261e-01	4.266050343190219674e-15
8.192878766999999840e+00	-3.236652438000000021e-01	4.276701678126372469e-15
8.198414481000000364e+00	-3.237001261999999935e-01	4.293382084519492182e-15
8.203950194999999113e+00	-3.237344357999999978e-01	4.328986026406567480e-15
8.209485909999999720e+00	-3.237674184000000066e-01	4.288147683797307886e-15
8.215021624000000244e+00	-3.237989955999999725e-01	4.344428099163887727e-15
8.220557338000000769e+00	-3.238295722000000265e-01	4.309361795613733734e-15
8.226093051999999517e+00	-3.238595676000000090e-01	4.376899081125234305e-15
8.231628767000000124e+00	-3.238924089999999922e-01	4.469055115530746584e-15
8.237164481000000649e+00	-3.239232805999999742e-01	4.568726237911107639e-15
8.242700194999999397e+00	-3.239514829999999845e-01	4.555519471172328177e-15
8.248235910000000004e+00	-3.239736417999999896e-01	4.597942989562940469e-15
8.253771624000000529e+00	-3.239905952000000089e-01	4.507829226671716823e-15
8.259307337999999277e+00	-3.240053475999999932e-01	4.479583195992889845e-15
8.264843051999999801e+00	-3.240198953999999798e-01	4.374653263863084594e-15
8.270378767000000408e+00	-3.240341729999999809e-01	4.422438076574385406e-15
8.275914480999999157e+00	-3.240473247999999806e-01	4.533383635504732586e-15
8.281450194999999681e+00	-3.240590153999999834e-01	4.576393014158728408e-15
8.286985910000000288e+00	-3.240695516000000054e-01	4.693283446492199608e-15
8.292521624000000813e+00	-3.240793579999999841e-01	4.689162150689698194e-15
8.298057337999999561e+00	-3.240918152000000219e-01	4.755452145337787875e-15
8.303593052000000085e+00	-3.241021425999999761e-01	4.838481855151389651e-15
8.309128767000000693e+00	-3.241113398000000090e-01	4.938738894761712398e-15
8.314664480999999441e+00	-3.241154157999999730e-01	4.961931641101018144e-15
8.320200194999999965e+00	-3.241137960000000096e-01	5.084393887496743051e-15
8.325735910000000572e+00	-3.241089406000000062e-01	5.117838163250546214e-15
8.331271623999999321e+00	-3.241033340000000207e-01	5.233079689726281323e-15
8.336807337999999845e+00	-3.240975882000000086e-01	5.236210400477744289e-15
8.342343052000000370e+00	-3.240910309999999739e-01	5.334439626241627651e-15
8.347878766999999200e+00	-3.240831015999999787e-01	5.461817332900474073e-15
8.353414480999999725e+00	-3.240738986000000210e-01	5.510119962639716826e-15
8.358950195000000249e+00	-3.240638379999999930e-01	5.628890377767577847e-15
8.364485910000000857e+00	-3.240534751999999963e-01	5.624698951566189709e-15
8.370021623999999605e+00	-3.240460632000000119e-01	5.696050768099296243e-15
8.375557338000000129e+00	-3.240360293999999808e-01	5.779719835500047096e-15
8.381093052000000654e+00	-3.240221750000000234e-01	5.863987763422547650e-15
8.386628766999999485e+00	-3.240024417999999851e-01	5.847103876167768928e-15
8.392164481000000009e+00	-3.239784666000000146e-01	5.823134219578705333e-15
8.397700195000000534e+00	-3.239530313999999800e-01	5.905292069889897678e-15
8.403235909999999365e+00	-3.239274630000000266e-01	6.005992124786384365e-15
8.408771623999999889e+00	-3.239014016000000273e-01	6.111080905760526333e-15
8.414307338000000414e+00	-3.238741190000000159e-01	6.135481509984605164e-15
8.419843051999999162e+00	-3.238454798000000023e-01	6.288914306087629235e-15
8.425378766999999769e+00	-3.238158475999999841e-01	6.374014669105780762e-15
8.430914481000000293e+00	-3.237856162000000149e-01	6.428500942014597774e-15
8.436450195000000818e+00	-3.237581370000000014e-01	6.513344166120512513e-15
8.441985909999999649e+00	-3.237287335999999849e-01	6.565096534837586908e-15
8.447521624000000173e+00	-3.236970564000000161e-01	6.631640730718286731e-15
8.453057338000000698e+00	-3.236596017999999741e-01	6.655542730627130588e-15
8.458593051999999446e+00	-3.236170047999999966e-01	6.724724446530724763e-15
8.464128767000000053e+00	-3.235721529999999735e-01	6.888962294149666524e-15
8.469664481000000578e+00	-3.235270533999999865e-01	7.018510318385851425e-15
8.475200194999999326e+00	-3.234817457999999979e-01	7.014469160337911647e-15
8.480735909999999933e+00	-3.234354076000000022e-01	7.088550565657347811e-15
8.486271624000000457e+00	-3.233876663999999956e-01	7.087628787049415449e-15
8.491807337999999206e+00	-3.233387996000000042e-01	7.223221429070502942e-15
8.497343051999999730e+00	-3.232892262000000017e-01	7.294845812815611578e-15
8.502878767000000337e+00	-3.232422255999999883e-01	7.444591296256600505e-15
8.508414481000000862e+00	-3.231930094000000087e-01	7.541840088285928591e-15
8.513950194999999610e+00	-3.231430371999999829e-01	7.488214908903987576e-15
8.519485910000000217e+00	-3.230884097999999760e-01	7.441843310632700016e-15
8.525021624000000742e+00	-3.230282796000000234e-01	7.547170870005510753e-15
8.530557337999999490e+00	-3.229648230000000120e-01	7.694867717067460818e-15
8.536093052000000014e+00	-3.229004825999999828e-01	7.717548006315362165e-15
8.541628767000000622e+00	-3.228360424000000228e-01	7.763208989209018210e-15
8.547164480999999370e+00	-3.227709192000000060e-01	7.666889682194008630e-15
8.552700194999999894e+00	-3.227045151999999861e-01	7.664146421343130709e-15
8.558235910000000501e+00	-3.226368689999999928e-01	7.687225873979953971e-15
8.563771623999999250e+00	-3.225683737999999745e-01	7.646784965648363077e-15
8.569307337999999774e+00	-3.224995090000000175e-01	7.714678243309070813e-15
8.574843052000000299e+00	-3.224334885999999845e-01	7.673656334661691485e-15
8.580378766999999129e+00	-3.223651317999999821e-01	7.624779699500929588e-15
8.585914480999999654e+00	-3.222936479999999881e-01	7.675595306491419226e-15
8.591450195000000178e+00	-3.222166015999999855e-01	7.757495320345167261e-15
8.596985910000000786e+00	-3.221351872000000061e-01	7.784214095676770457e-15
8.602521623999999534e+00	-3.220520888000000248e-01	7.922508154025373163e-15
8.608057338000000058e+00	-3.219688520000000276e-01	7.939547788032918345e-15
8.613593052000000583e+00	-3.218852643999999819e-01	8.024690143846198449e-15
8.619128766999999414e+00	-3.218005816000000241e-01	8.127288929120131140e-15
8.624664480999999938e+00	-3.217145884000000011e-01	8.187677913803817211e-15
8.630200195000000463e+00	-3.216276026000000066e-01	8.372255622172233508e-15
8.635735909999999294e+00	-3.215399919999999967e-01	8.425629396142749150e-15
8.641271623999999818e+00	-3.214550127999999951e-01	8.422988082883570971e-15
8.646807338000000343e+00	-3.213680635999999757e-01	8.500321572671457494e-15
8.652343052000000867e+00	-3.212797296000000080e-01	8.619508509417010280e-15
8.657878766999999698e+00	-3.211864629999999776e-01	8.685327580645563442e-15
8.663414481000000222e+00	-3.210880714000000080e-01	8.820631492027486560e-15
8.668950195000000747e+00	-3.209869548000000017e-01	8.779007209496662912e-15
8.674485909999999578e+00	-3.208853011999999727e-01	8.787680897554091678e-15
8.680021624000000102e+00	-3.207835291999999727e-01	8.827414819842909709e-15
8.685557338000000627e+00	-3.206809714000000144e-01	8.847399313732630545e-15
8.691093051999999375e+00	-3.205771476000000009e-01	8.932135686674094595e-15
8.696628766999999982e+00	-3.204721911999999784e-01	9.126954193771927933e-15
8.702164481000000507e+00	-3.203664928000000134e-01	9.282105032855894774e-15
8.707700194999999255e+00	-3.202605590000000002e-01	9.281049301133016994e-15
8.713235909999999862e+00	-3.201574591999999941e-01	9.345820531828263225e-15
8.718771624000000386e+00	-3.200519162000000084e-01	9.315305620738231318e-15
8.724307337999999135e+00	-3.199430360000000140e-01	9.311027209205318747e-15
8.729843051999999659e+00	-3.198287867999999867e-01	9.440152388774381261e-15
8.735378767000000266e+00	-3.197105747999999803e-01	9.581275919244204303e-15
8.740914481000000791e+00	-3.195909740000000276e-01	9.587385645473093857e-15
8.746450194999999539e+00	-3.194712900000000189e-01	9.538018834759274890e-15
8.751985910000000146e+00	-3.193512342000000004e-01	9.574030981527427699e-15
8.757521624000000671e+00	-3.192301066000000076e-01	9.648403523366923534e-15
8.763057337999999419e+00	-3.191077401999999896e-01	9.661050131024703740e-15
8.768593051999999943e+00	-3.189844613999999745e-01	9.750933010663236695e-15
8.774128767000000551e+00	-3.188606185999999787e-01	9.684259523322837732e-15
8.779664480999999299e+00	-3.187393703999999994e-01	9.589105700299426471e-15
8.785200194999999823e+00	-3.186162356000000195e-01	9.643363963671597532e-15
8.790735910000000430e+00	-3.184918067999999991e-01	9.735411981422667058e-15
8.796271623999999179e+00	-3.183626301999999963e-01	9.732161479553546230e-15
8.801807337999999703e+00	-3.182285422000000197e-01	9.805221415650700741e-15
8.807343052000000228e+00	-3.180918594000000099e-01	9.762139320893278310e-15
8.812878767000000835e+00	-3.179546764000000247e-01	9.820865759628365802e-15
8.818414480999999583e+00	-3.178174232000000043e-01	9.880283157845342311e-15
8.823950195000000107e+00	-3.176794479999999754e-01	9.830033601548828450e-15
8.829485910000000715e+00	-3.175402649999999882e-01	9.768061450048814067e-15
8.835021623999999463e+00	-3.173999975999999834e-01	9.804637648767330223e-15
8.840557337999999987e+00	-3.172590297999999809e-01	9.850217707718143081e-15
8.846093052000000512e+00	-3.171177971999999956e-01	9.797238597772537715e-15
8.851628766999999343e+00	-3.169793419999999973e-01	9.832415913048814556e-15
8.857164480999999867e+00	-3.168387449999999772e-01	9.742969128602542362e-15
8.862700195000000392e+00	-3.166953767999999836e-01	9.692297098623302694e-15
8.868235909999999222e+00	-3.165468767999999877e-01	9.851382346840036918e-15
8.873771623999999747e+00	-3.163943046000000092e-01	1.010049580208130844e-14
8.879307338000000271e+00	-3.162401798000000208e-01	1.023401123019629363e-14
8.884843052000000796e+00	-3.160859956000000026e-01	1.039068096884851323e-14
8.890378766999999627e+00	-3.159315710000000221e-01	1.038680521937114980e-14
8.895914481000000151e+00	-3.157761821999999774e-01	1.048462082879138089e-14
8.901450195000000676e+00	-3.156195962000000188e-01	1.051116115324141051e-14
8.906985909999999507e+00	-3.154621074000000247e-01	1.066681188381298278e-14
8.912521624000000031e+00	-3.153040758000000277e-01	1.073201516413963170e-14
8.918057338000000556e+00	-3.151485304000000154e-01	1.081186487387100085e-14
8.923593051999999304e+00	-3.149909699999999813e-01	1.101344206966801949e-14
8.929128766999999911e+00	-3.148330597999999814e-01	1.119761435194442631e-14
8.934664481000000436e+00	-3.146712794000000035e-01	1.122826080122652942e-14
8.940200194999999184e+00	-3.145045428000000087e-01	1.130165279993989081e-14
8.945735909999999791e+00	-3.143346739999999806e-01	1.125717044076370155e-14
8.951271624000000315e+00	-3.141639843999999848e-01	1.136718129964114009e-14
8.956807338000000840e+00	-3.139933181999999823e-01	1.142898552794822128e-14
8.962343051999999588e+00	-3.138221914000000057e-01	1.157973404623007336e-14
8.967878767000000195e+00	-3.136499967999999972e-01	1.154791045248070826e-14
8.973414481000000720e+00	-3.134767019999999960e-01	1.156453946991407418e-14
8.978950194999999468e+00	-3.133026626000000037e-01	1.162163168657671440e-14
8.984485910000000075e+00	-3.131281804000000113e-01	1.168934891878167603e-14
8.990021624000000600e+00	-3.129562727999999905e-01	1.184717570381794966e-14
8.995557337999999348e+00	-3.127826577999999746e-01	1.203114412642266818e-14
9.001093051999999872e+00	-3.126078475999999884e-01	1.229389593645817979e-14
9.006628767000000479e+00	-3.124285936000000263e-01	1.253723025294635560e-14
9.012164480999999228e+00	-3.122447666000000011e-01	1.266169846140182329e-14
9.017700194999999752e+00	-3.120585679999999806e-01	1.285061416347418289e-14
9.023235910000000359e+00	-3.118719734000000021e-01	1.287355585125340851e-14
9.028771624000000884e+00	-3.116853806000000060e-01	1.294978194801131401e-14
9.034307337999999632e+00	-3.114981580000000250e-01	1.289265054202063572e-14
9.039843052000000156e+00	-3.113098303999999872e-01	1.293675514464318963e-14
9.045378767000000764e+00	-3.111205115999999826e-01	1.290173870634362016e-14
9.050914480999999512e+00	-3.109305741999999761e-01	1.289981130713552598e-14
9.056450195000000036e+00	-3.107403291999999984e-01	1.300256984997040136e-14
9.061985910000000644e+00	-3.105527450000000189e-01	1.308155336980452887e-14
9.067521623999999392e+00	-3.103634593999999858e-01	1.305311693385376928e-14
9.073057337999999916e+00	-3.101724451999999799e-01	1.305604563574022252e-14
9.078593052000000441e+00	-3.099768207999999969e-01	1.319703019762061699e-14
9.084128766999999272e+00	-3.097769622000000056e-01	1.332981529260238762e-14
9.089664480999999796e+00	-3.095752037999999762e-01	1.331180478975727599e-14
9.095200195000000321e+00	-3.093733075999999804e-01	1.325893776717372640e-14
9.100735909999999151e+00	-3.091713783999999743e-01	1.333830835709674248e-14
