# #Time 	 Real 	 Imaginary 	 Amplitude 	 Phase 
# 
2.880000000000002203e+01	-1.824024924966288495e-08	1.485519120770534134e-07	1.496675558510876288e-07	-1.692971814584735446e+00
2.925714285714288110e+01	-1.813045046916767702e-08	1.483698550443000626e-07	1.494734997251404209e-07	-1.692391158365131654e+00
2.971428571428574017e+01	-1.799455634629396618e-08	1.481478356553408891e-07	1.492366753431000264e-07	-1.691667738220689721e+00
3.017142857142859569e+01	-1.788354872184374218e-08	1.478840556522834665e-07	1.489614555214006754e-07	-1.691141482436861132e+00
3.062857142857145476e+01	-1.773264012966778571e-08	1.475767128691199528e-07	1.486382612493262965e-07	-1.690381791627240560e+00
3.108571428571431028e+01	-1.751891429386613850e-08	1.472233569498558800e-07	1.482620288193187473e-07	-1.689234876981119182e+00
3.154285714285716935e+01	-1.737364424351668130e-08	1.468213450302057995e-07	1.478456995342746400e-07	-1.688580479336381002e+00
3.200000000000002842e+01	-1.737220552015522770e-08	1.463683476655475014e-07	1.473956808152026492e-07	-1.688931940608573212e+00
3.245714285714288394e+01	-1.736007511218957874e-08	1.458614658575092403e-07	1.468909099638306403e-07	-1.689256642445736034e+00
3.291428571428573946e+01	-1.716673766730564483e-08	1.452971566852987201e-07	1.463077599547280926e-07	-1.688400293463547808e+00
3.337142857142860208e+01	-1.686755907474535134e-08	1.446725597906643898e-07	1.456525458257540548e-07	-1.686863579688964387e+00
3.382857142857145760e+01	-1.664472957821184858e-08	1.439851298343346197e-07	1.449440051749019232e-07	-1.685885814613977240e+00
3.428571428571431312e+01	-1.649503598739880800e-08	1.432310825370745018e-07	1.441777694964373728e-07	-1.685455014258720796e+00
3.474285714285716864e+01	-1.629810951067742760e-08	1.424057388923489591e-07	1.433353509888537698e-07	-1.684748922993424491e+00
3.520000000000003126e+01	-1.609176157455175822e-08	1.415045926455818816e-07	1.424166230829964766e-07	-1.684028896100444150e+00
3.565714285714288678e+01	-1.599384633184388912e-08	1.405234953266699981e-07	1.414307458062471122e-07	-1.684124820986202531e+00
3.611428571428574230e+01	-1.588626293500048684e-08	1.394590627511366066e-07	1.403609758211499074e-07	-1.684220853516158911e+00
3.657142857142859782e+01	-1.552769018981475868e-08	1.383079105285373768e-07	1.391768201871301831e-07	-1.682597166017391288e+00
3.702857142857146044e+01	-1.501208294162489705e-08	1.370640594648086329e-07	1.378837156128990555e-07	-1.679887530656612338e+00
3.748571428571431596e+01	-1.471774163688915193e-08	1.357194942141617899e-07	1.365151750855490585e-07	-1.678816571844185868e+00
3.794285714285717148e+01	-1.469124855633368355e-08	1.342681742560810531e-07	1.350695206262512787e-07	-1.679779991205835987e+00
3.840000000000003411e+01	-1.450758593013132796e-08	1.327057365497595537e-07	1.334963765902817832e-07	-1.679685384294522521e+00
3.885714285714288962e+01	-1.394924925248803578e-08	1.310249542014533553e-07	1.317653982584236147e-07	-1.676859353734957647e+00
3.931428571428574514e+01	-1.339509660965140064e-08	1.292161191578910363e-07	1.299085603931018440e-07	-1.674091652622684112e+00
3.977142857142860066e+01	-1.321011874835633039e-08	1.272717654335615938e-07	1.279554981777696004e-07	-1.674220555179027681e+00
4.022857142857146329e+01	-1.313580043276485587e-08	1.251861088519869400e-07	1.258733931476821278e-07	-1.675343921327256513e+00
4.068571428571431881e+01	-1.269653656010112909e-08	1.229502476477064229e-07	1.236040672358896275e-07	-1.673697234285897117e+00
4.114285714285717432e+01	-1.189866905843701305e-08	1.205523893082065050e-07	1.211381727337819401e-07	-1.669178903350464038e+00
4.160000000000003695e+01	-1.113491544020897953e-08	1.179812367945008624e-07	1.185055212950885692e-07	-1.664896291292446540e+00
4.205714285714289247e+01	-1.067520008122194517e-08	1.152246693385784894e-07	1.157181244272429065e-07	-1.663179435290306651e+00
4.251428571428574799e+01	-1.050122337181519303e-08	1.122681969052905427e-07	1.127582534835913730e-07	-1.664061898061526934e+00
4.297142857142860350e+01	-1.027287957601419588e-08	1.090994891424382550e-07	1.095820723746557532e-07	-1.664680171551797594e+00
4.342857142857146613e+01	-9.424772906105554527e-09	1.057096687800404613e-07	1.061289801040108058e-07	-1.659718361527132258e+00
4.388571428571432165e+01	-7.938056338120075326e-09	1.020847123671036341e-07	1.023928768884899120e-07	-1.648399669062739825e+00
4.434285714285717717e+01	-6.859263410978513968e-09	9.820151268990821454e-08	9.844077706482914849e-08	-1.640531920774931596e+00
4.480000000000003979e+01	-6.980183692768957611e-09	9.403902347819786667e-08	9.429772479290180437e-08	-1.644886915813388528e+00
4.525714285714289531e+01	-7.228395293756549645e-09	8.958539316040564747e-08	8.987653957639477684e-08	-1.651309113405969198e+00
4.571428571428575083e+01	-5.936238338790215489e-09	8.482331040669334462e-08	8.503077627521210559e-08	-1.640665981543984575e+00
4.617142857142860635e+01	-3.568235694594760938e-09	7.971945578386505176e-08	7.979927278144704661e-08	-1.615526381624319496e+00
4.662857142857146897e+01	-2.186184910554320763e-09	7.424322653400883561e-08	7.427540703788360390e-08	-1.600234074506091009e+00
4.708571428571432449e+01	-2.117314902603646427e-09	6.836798215384636396e-08	6.840076027490807123e-08	-1.601755824461608135e+00
4.754285714285718001e+01	-1.420448162158315909e-09	6.203867251888742556e-08	6.205493180148647357e-08	-1.593688499796930502e+00
4.800000000000004263e+01	8.479130792033720176e-10	5.523022014198671306e-08	5.523672848315872982e-08	-1.555445193477967614e+00
4.845714285714289815e+01	3.035118277469337230e-09	4.805278188132640612e-08	4.814853880952732909e-08	-1.507717944417912292e+00
4.891428571428575367e+01	3.657833123518609826e-09	4.052032083583564580e-08	4.068508502877394809e-08	-1.480768767641298611e+00
4.937142857142860919e+01	4.190413937559365948e-09	3.217680357481644767e-08	3.244851702713719175e-08	-1.441294271429551355e+00
4.982857142857147181e+01	7.014883669697505103e-09	2.270238231494438576e-08	2.376145525158946115e-08	-1.271109370622661938e+00
