# ############################################################################### 
# # IHSpin
# # horizon no.=1
# # gnuplot column index:
# # 1:t 2:Sx 3:Sy 4:Sz 5:Px 6:Py 7:Pz
# 
0.000000000000000000e+00	2.768455193201261946e-07	3.952499681166203286e-08	7.173602355362948438e-05	2.928121337624850495e-02	-2.061344111718258487e-01	-6.621201485284383190e-09
8.266666666666672159e-02	2.774017366676684068e-07	3.919371851609582766e-08	7.301638192455935463e-05	2.986627550434492809e-02	-2.066832129688106756e-01	-1.816853906109389436e-06
1.653333333333334432e-01	2.751878369940939634e-07	3.776133905691020016e-08	7.291500530502062602e-05	3.041341069581320056e-02	-2.069120174741938267e-01	-3.551454532480945761e-06
2.480000000000001648e-01	2.796556995083222259e-07	3.888394927640244099e-08	7.713192917420920382e-05	3.100228756210358580e-02	-2.071947949502329633e-01	-5.250943546061312672e-06
3.306666666666668863e-01	2.847492939817101089e-07	3.836049535270401269e-08	7.861286170878655942e-05	3.168087855164368472e-02	-2.075879236283070528e-01	-6.940054472714723720e-06
4.133333333333336079e-01	2.658015686459279841e-07	3.224380644066093509e-08	8.008094063893243287e-05	3.244154498245784696e-02	-2.080358183243402881e-01	-8.676908525099214024e-06
4.960000000000003295e-01	2.675731765086005491e-07	2.586869024590463169e-08	8.596925340952519200e-05	3.326374212125194491e-02	-2.084699194713377224e-01	-1.024793817875153418e-05
5.786666666666671066e-01	2.497448462180986634e-07	1.338044009248683202e-08	9.004560167489360591e-05	3.418516689848265233e-02	-2.088935172493560366e-01	-1.181620273046603583e-05
6.613333333333337727e-01	2.198641732848144925e-07	-8.297596481558677938e-09	9.243493803078328696e-05	3.519603340326440261e-02	-2.092703904855810482e-01	-1.327992804498677495e-05
7.440000000000004388e-01	1.878863350960589526e-07	-3.824039592663648870e-08	9.875635092510547683e-05	3.626965357770522980e-02	-2.096114910544113752e-01	-1.459767692748128228e-05
8.266666666666672159e-01	1.010006381005656305e-07	-8.491545817047761971e-08	1.023803007199637475e-04	3.744086993447348632e-02	-2.099210747532379018e-01	-1.605785531669342959e-05
9.093333333333339930e-01	1.652805446214036357e-08	-1.424812901419073044e-07	1.061264920934918435e-04	3.868709805952592895e-02	-2.101891364304162291e-01	-1.729577667642623307e-05
9.920000000000006590e-01	-1.341995525826804099e-07	-2.232201482141492426e-07	1.090890164514281090e-04	4.001345851633308914e-02	-2.104308293066332880e-01	-1.871096157055217847e-05
1.074666666666667325e+00	-2.601547618324444152e-07	-3.126715794436921271e-07	1.122311806581418242e-04	4.140115688926075677e-02	-2.106118542995841225e-01	-1.978110050812840337e-05
1.157333333333334213e+00	-4.107575433001973053e-07	-4.260776633328938022e-07	1.130310722431534853e-04	4.286138400471108112e-02	-2.107351114743376830e-01	-2.081105244442649503e-05
1.240000000000000879e+00	-6.889534174056627056e-07	-5.745218010771651851e-07	1.122677135828625865e-04	4.438188982082291734e-02	-2.108065080567261829e-01	-2.218706628556047845e-05
1.322666666666667545e+00	-1.010431824034833940e-06	-7.513596909430825790e-07	1.090244569277710562e-04	4.595780598906858833e-02	-2.108202405548115776e-01	-2.352658890848526198e-05
1.405333333333334211e+00	-1.126125221570319368e-06	-9.040194947223280273e-07	1.066570469084416684e-04	4.757528944724684350e-02	-2.107889192753709950e-01	-2.386604077603036059e-05
1.488000000000000878e+00	-1.525822718558553325e-06	-1.118342028288135137e-06	1.007595605922392032e-04	4.924330014512887099e-02	-2.107008987201990924e-01	-2.524086233096825137e-05
1.570666666666667766e+00	-1.970953667422124393e-06	-1.356790827463226170e-06	9.400169301832794213e-05	5.094735631758656041e-02	-2.105629170231033409e-01	-2.654469878344387117e-05
1.653333333333334432e+00	-2.144884873046502183e-06	-1.528929584140547164e-06	8.337317129044888233e-05	5.269019784560322744e-02	-2.103876858503923308e-01	-2.716166646569651024e-05
1.736000000000001098e+00	-2.694803430587294918e-06	-1.776351176567953775e-06	7.184019993690535981e-05	5.445999702445001450e-02	-2.101761622654105544e-01	-2.873716606438385547e-05
1.818666666666667986e+00	-3.389993110477426245e-06	-2.056842770614465946e-06	6.019496490054441329e-05	5.625193285816976890e-02	-2.099385189202007673e-01	-3.061050605746873669e-05
1.901333333333334652e+00	-3.807175338436800761e-06	-2.237639837242956957e-06	4.447954242760418839e-05	5.806519857184917061e-02	-2.096534721482806174e-01	-3.225266149432780158e-05
1.984000000000001318e+00	-4.847135306617498557e-06	-2.547683519178039774e-06	2.708845099410191906e-05	5.989495267662436895e-02	-2.093378877745272204e-01	-3.501435004042856199e-05
2.066666666666668206e+00	-5.408931652977598039e-06	-2.673675903732563496e-06	7.388045408195998134e-06	6.173672196442139132e-02	-2.089829646228723858e-01	-3.759086728513005615e-05
2.149333333333334650e+00	-6.181748409916500861e-06	-2.773794030624211367e-06	-1.523089453664010600e-05	6.358630817874071084e-02	-2.085876539803863949e-01	-4.111066711094212131e-05
2.232000000000001538e+00	-7.338689947720097216e-06	-2.874724127103751522e-06	-3.926385304360379926e-05	6.543753991922410251e-02	-2.081489296688955881e-01	-4.557258451843131390e-05
2.314666666666668426e+00	-8.054084959212780463e-06	-2.738342432478277024e-06	-6.928547730711552858e-05	6.729309801481661579e-02	-2.076770290210561420e-01	-5.080628852421384655e-05
2.397333333333334870e+00	-8.827888073188741854e-06	-2.462350463674766254e-06	-9.586450854573197629e-05	6.914546998789809773e-02	-2.071672747452664165e-01	-5.715118775509661495e-05
2.480000000000001759e+00	-1.019123446387244829e-05	-2.244206721659843080e-06	-1.249567123315422636e-04	7.099278225797964192e-02	-2.066160204835697511e-01	-6.448069053281124913e-05
