# # Time 	 Separation 	 Orbital Phase 
# 
3.875000000000000111e-01	2.999049885785450620e+00	2.282440890355932374e-03
3.900833333000000014e-01	2.999028083383260768e+00	2.333956055634354640e-03
3.926666666999999999e-01	2.999006288940641252e+00	2.385471884434045217e-03
3.952499999999999902e-01	2.998983927751108780e+00	2.438259659029097699e-03
3.978333332999999805e-01	2.998961575918840605e+00	2.491048092141901794e-03
4.004166666999999791e-01	2.998938655139432807e+00	2.545107805113440771e-03
4.030000000000000249e-01	2.998915744124358795e+00	2.599168163023583139e-03
4.055833333000000152e-01	2.998892263976303596e+00	2.654498594367072414e-03
4.081666667000000137e-01	2.998868794008962002e+00	2.709829665326704291e-03
4.107500000000000040e-01	2.998844753736460422e+00	2.766429069583903680e-03
4.133333332999999943e-01	2.998820724070164090e+00	2.823029116751841604e-03
4.159166666999999928e-01	2.998796125939759527e+00	2.880895264328910393e-03
4.184999999999999831e-01	2.998771536849902386e+00	2.938762060894353940e-03
4.210833332999999734e-01	2.998746380149633683e+00	2.997892256145409835e-03
4.236666667000000275e-01	2.998721233932934105e+00	3.057023112156398176e-03
4.262500000000000178e-01	2.998695517971948554e+00	3.117414259730206735e-03
4.288333333000000080e-01	2.998669813946067464e+00	3.177806090343421146e-03
4.314166667000000066e-01	2.998643542054480804e+00	3.239454775585574181e-03
4.339999999999999969e-01	2.998617279557755033e+00	3.301104167210505442e-03
4.365833332999999872e-01	2.998590451085870079e+00	3.364006665690547505e-03
4.391666666999999857e-01	2.998563633476592827e+00	3.426909887802112760e-03
4.417499999999999760e-01	2.998536247794078680e+00	3.491062167276441468e-03
4.443333333000000218e-01	2.998508875449945599e+00	3.555215205921947921e-03
4.469166667000000204e-01	2.998480934946320176e+00	3.620613050131644885e-03
4.495000000000000107e-01	2.998453008264650332e+00	3.686011701422477280e-03
4.520833333000000009e-01	2.998424514349655290e+00	3.752650804856690579e-03
4.546666666999999995e-01	2.998396033747595890e+00	3.819290751326557317e-03
4.572499999999999898e-01	2.998366987850052290e+00	3.887166664392598722e-03
4.598333332999999801e-01	2.998337955763712426e+00	3.955043447648266645e-03
4.624166666999999786e-01	2.998308358330271872e+00	4.024151525232723750e-03
4.650000000000000244e-01	2.998278775213583547e+00	4.093260506963548005e-03
4.675833333000000147e-01	2.998248627708292258e+00	4.163595931878414681e-03
4.701666667000000133e-01	2.998218496032304170e+00	4.233932292558863567e-03
4.727500000000000036e-01	2.998187801935626950e+00	4.305490054796242555e-03
4.753333332999999938e-01	2.998157122187509849e+00	4.377048776995003630e-03
4.779166666999999924e-01	2.998125881994342823e+00	4.449823586988865820e-03
4.804999999999999827e-01	2.998094657675527852e+00	4.522599374897496270e-03
4.830833332999999730e-01	2.998062872893684006e+00	4.596585622553320781e-03
4.856666667000000270e-01	2.998031105518428330e+00	4.670572874678574800e-03
